OTU_00073;size=33	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.7	698	14	4	1	692	1	1225	-1	0
OTU_00075;size=33	BX294146|Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula_baltica	86.0	541	73	2	1	816	1	541	-1	0
OTU_00079;size=31	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.3	862	21	5	1	854	1	1225	-1	0
OTU_00080;size=31	GQ231542|Eukaryota;NA;Pelagophyceae;Pelagomonadales;NA;Aureoumbra;Aureoumbra_lagunensis	82.8	859	148	0	1	859	1	1226	-1	0
OTU_00084;size=29	MT383642|Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_apiculata	88.4	859	100	0	1	859	1	1228	-1	0
OTU_00088;size=26	OY829375|Bacteria;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Ekhidna;Ekhidna_sp	81.9	817	148	0	1	817	1	1188	-1	0
OTU_00089;size=26	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	859	15	3	1	847	1	1225	-1	0
OTU_00093;size=24	Clineariscontig1521141010187|Eukaryota;Eukaryota_X;Phaeophyceae;Ectocarpales;Chordariaceae;Chordaria;Chordaria_linearis	95.8	859	36	0	1	859	1	1224	-1	0
OTU_00094;size=24	OP267863|Ulva	98.0	818	16	0	1	848	1	826	-1	0
OTU_00096;size=22	CP003147|Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pseudovibrio;Pseudovibrio_sp_FOBEG1	82.3	542	95	1	1	777	1	541	-1	0
OTU_00097;size=22	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.8	850	29	4	1	846	1	1225	-1	0
OTU_00099;size=21	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.3	829	30	6	1	813	1	1225	-1	0
OTU_00103;size=19	AF038004|Eukaryota;Eukaryota_X;Xanthophyceae;Tribonematales;Tribonemataceae;Tribonema;Tribonema_marinum	91.5	859	73	0	1	859	1	1104	-1	0
OTU_00106;size=19	Pfluviatilecontig895833559558|Eukaryota;Eukaryota_X;Phaeophyceae;Ralfsiales;Ralfsiaceae;Porterinema;Porterinema_fluviatile	90.0	859	86	0	1	859	1	1224	-1	0
OTU_00109;size=18	CP009888|Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_piratica	88.2	535	63	0	1	810	1	535	-1	0
OTU_00111;size=18	OP267796|Ulva	97.3	817	17	2	1	825	1	825	-1	0
OTU_00114;size=18	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	96.7	851	22	3	1	846	1	1222	-1	0
OTU_00115;size=18	NC_066075|Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Naviculaceae;Navicula;Navicula_arenaria	97.1	859	25	0	1	859	1	1228	-1	0
OTU_00119;size=17	CP003549|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Rivulariaceae;Rivularia;Rivularia_sp_PCC_7116	91.7	481	38	2	1	859	1	480	-1	0
OTU_00121;size=17	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.9	828	32	5	1	823	1	1225	-1	0
OTU_00122;size=17	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	859	16	1	1	849	1	1225	-1	0
OTU_00125;size=17	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.1	861	3	3	1	832	1	1225	-1	0
OTU_00123;size=17	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	88.4	862	96	2	1	862	1	1230	-1	0
OTU_00128;size=17	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.8	865	22	2	1	865	1	1225	-1	0
OTU_00134;size=16	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.8	576	15	3	1	573	1	1225	-1	0
OTU_00136;size=15	OK505010|Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca_closterium	86.0	859	120	0	1	859	1	1228	-1	0
OTU_00137;size=15	MN322694|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_intestinalis	96.4	852	19	3	1	843	1	849	-1	0
OTU_00138;size=15	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	81.2	849	142	2	1	831	1	1222	-1	0
OTU_00141;size=14	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	86.4	808	106	2	1	805	1	1188	-1	0
OTU_00140;size=15	CP095080|Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;Qipengyuania_aquimaris	87.6	820	102	0	1	820	1	1176	-1	0
OTU_00144;size=14	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.6	865	12	3	1	854	1	1225	-1	0
OTU_00146;size=14	AP014815|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Geminocystis;Geminocystis_sp_NIES3708	80.2	858	170	0	1	858	1	1230	-1	0
OTU_00149;size=13	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	92.9	857	61	0	1	857	1	1230	-1	0
OTU_00151;size=13	CP020038|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Agarilytica;Agarilytica_rhodophyticola	97.3	853	17	2	1	847	1	868	-1	0
OTU_00153;size=13	CP002771|Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Marinomonas;Marinomonas_posidonica	83.3	544	91	0	1	853	1	544	-1	0
OTU_00155;size=13	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.7	837	15	4	1	824	1	1225	-1	0
OTU_00157;size=12	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	87.0	807	103	1	1	805	1	1188	-1	0
OTU_00159;size=12	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	859	16	4	1	848	1	1225	-1	0
OTU_00168;size=12	CP022530|Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bacterioplanes;Bacterioplanes_sanyensis	81.7	856	154	1	1	856	1	1224	-1	0
OTU_00170;size=12	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.6	859	23	3	1	853	1	1225	-1	0
OTU_00173;size=12	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	84.9	807	121	1	1	806	1	1188	-1	0
OTU_00175;size=12	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.6	868	23	4	1	862	1	1225	-1	0
OTU_00177;size=12	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	865	18	4	1	861	1	1225	-1	0
OTU_00179;size=11	CP011367|Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_versutus	80.0	820	164	0	1	820	1	1191	-1	0
OTU_00180;size=11	CP053590|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Aquimarina;Aquimarina_sp_TRL1	80.8	780	148	2	1	778	1	1188	-1	0
OTU_00185;size=11	CP003989|Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_nitratireducens	80.8	541	104	0	1	666	1	541	-1	0
OTU_00186;size=11	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	89.9	653	63	1	1	650	1	1225	-1	0
OTU_00187;size=11	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.6	865	15	3	1	857	1	1225	-1	0
OTU_00190;size=10	CP022530|Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bacterioplanes;Bacterioplanes_sanyensis	82.5	852	146	1	1	849	1	1224	-1	0
OTU_00188;size=10	CP000958|Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_orbicola	80.4	541	106	0	1	819	1	541	-1	0
OTU_00196;size=10	PBU09444|Plectonema	83.6	670	110	0	1	859	1	706	-1	0
OTU_00197;size=10	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	864	18	3	1	861	1	1225	-1	0
OTU_00198;size=10	CP004372|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseibacterium;Roseibacterium_elongatum	82.3	541	95	1	1	806	1	541	-1	0
OTU_00202;size=10	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.8	862	33	1	1	862	1	1225	-1	0
OTU_00201;size=10	PQ010275|Pseudo-nitzschia	89.6	859	89	0	1	859	1	1228	-1	0
OTU_00212;size=9	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.0	859	22	2	1	847	1	1225	-1	0
OTU_00214;size=9	PP727123|Halamphora	89.4	861	89	1	1	861	1	1228	-1	0
OTU_00218;size=9	EF595340|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;NA;NA;Ulvales_sp._3-BER-2007	99.6	837	1	2	1	847	1	881	-1	0
OTU_00222;size=9	CP004349|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter_sp_MED152	85.1	538	80	0	1	694	1	538	-1	0
OTU_00223;size=9	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	93.6	859	14	7	1	818	1	1225	-1	0
OTU_00227;size=9	KU362217|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;uncultured_cyanobacterium	85.7	407	58	0	1	858	1	407	-1	0
OTU_00229;size=9	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.8	808	111	2	1	805	1	1188	-1	0
OTU_00231;size=9	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	93.7	859	28	4	1	833	1	1225	-1	0
OTU_00232;size=9	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	859	5	4	1	838	1	1225	-1	0
OTU_00235;size=9	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.9	869	22	8	1	857	1	1225	-1	0
OTU_00234;size=9	MN322694|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_intestinalis	96.5	855	24	1	1	855	1	849	-1	0
OTU_00238;size=9	CP006718|Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_alginolyticus	100.0	535	0	0	1	814	1	535	-1	0
OTU_00239;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.2	859	28	4	1	846	1	1225	-1	0
OTU_00241;size=8	PBU09444|Plectonema	83.8	673	102	4	1	857	1	706	-1	0
OTU_00244;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	859	14	4	1	847	1	1225	-1	0
OTU_00246;size=8	AP014815|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Geminocystis;Geminocystis_sp_NIES3708	80.1	858	171	0	1	858	1	1230	-1	0
OTU_00250;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.7	859	13	5	1	844	1	1225	-1	0
OTU_00252;size=8	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	86.7	807	104	1	1	804	1	1188	-1	0
OTU_00253;size=8	CP004349|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter_sp_MED152	83.8	538	81	3	1	804	1	538	-1	0
OTU_00254;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.8	860	22	6	1	838	1	1225	-1	0
OTU_00256;size=8	KU362236|Eukaryota;Eukaryota_X;Pelagophyceae;Pelagophyceae_X;Pelagophyceae_XX;Pelagophyceae_XXX;uncultured_Pelagophyceae	93.1	407	28	0	1	859	1	407	-1	0
OTU_00257;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.7	859	18	3	1	849	1	1225	-1	0
OTU_00261;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.7	770	19	8	1	758	1	1225	-1	0
OTU_00260;size=8	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.4	864	22	3	1	860	1	1225	-1	0
OTU_00265;size=7	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.6	859	14	4	1	845	1	1225	-1	0
OTU_00268;size=7	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	90.6	858	80	1	1	858	1	1230	-1	0
OTU_00273;size=7	CP000282|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus;Saccharophagus_degradans	82.9	545	87	3	1	849	1	544	-1	0
OTU_00275;size=7	KU362222|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;uncultured_cyanobacterium	85.9	269	36	2	1	412	1	406	-1	0
OTU_00278;size=7	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	86.6	786	105	0	1	786	1	1188	-1	0
OTU_00282;size=7	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.9	786	111	0	1	786	1	1188	-1	0
OTU_00283;size=7	CP004349|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter_sp_MED152	85.3	539	77	2	1	815	1	538	-1	0
OTU_00286;size=7	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.6	859	18	6	1	831	1	1225	-1	0
OTU_00284;size=7	KU362217|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;uncultured_cyanobacterium	82.6	407	68	1	1	826	1	407	-1	0
OTU_00294;size=7	CP011301|Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_cepacia	80.4	821	161	0	1	821	1	1191	-1	0
OTU_00295;size=7	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.1	859	28	4	1	845	1	1225	-1	0
OTU_00296;size=7	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.6	881	8	1	1	850	1	1225	-1	0
OTU_00301;size=7	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.4	799	29	5	1	783	1	1225	-1	0
OTU_00302;size=7	OY829375|Bacteria;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Ekhidna;Ekhidna_sp	80.9	817	145	4	1	807	1	1188	-1	0
OTU_00303;size=7	KC411861|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	96.6	851	24	3	1	847	1	883	-1	0
OTU_00306;size=6	AP014655|Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas_sp_MT1	80.0	596	119	0	1	596	1	1194	-1	0
OTU_00308;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.1	859	35	6	1	843	1	1225	-1	0
OTU_00310;size=6	OK505009|Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Cylindrotheca;Cylindrotheca_closterium	85.6	859	122	1	1	857	1	1230	-1	0
OTU_00312;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.3	859	15	6	1	842	1	1225	-1	0
OTU_00314;size=6	NC_061048|Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Psammodictyon;Psammodictyon_constrictum	87.8	400	49	0	1	400	1	1228	-1	0
OTU_00316;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	867	15	3	1	863	1	1225	-1	0
OTU_00319;size=6	AP014800|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodovulum;Rhodovulum_sulfidophilum	80.2	820	161	1	1	819	1	1176	-1	0
OTU_00320;size=6	CP000951|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Picosynechococcus;Picosynechococcus_sp_PCC_7002	81.5	481	86	2	1	856	1	480	-1	0
OTU_00322;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	864	13	5	1	855	1	1225	-1	0
OTU_00325;size=6	CP000489|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus_denitrificans	80.5	544	103	1	1	823	1	541	-1	0
OTU_00327;size=6	CP000377|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;Ruegeria_sp_TM1040	85.0	461	69	0	1	520	1	541	-1	0
OTU_00328;size=6	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.5	778	110	1	1	778	1	1188	-1	0
OTU_00329;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.7	845	26	5	1	837	1	1225	-1	0
OTU_00331;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	93.2	859	1	1	1	802	1	1225	-1	0
OTU_00330;size=6	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	96.8	852	16	3	1	844	1	1222	-1	0
OTU_00336;size=6	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	859	15	3	1	844	1	1225	-1	0
