OTU_00033	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	91.0	859	77	0	1	859	1	1230	-1	0
OTU_00035	SpolyschidesMcontig9692766826440|Eukaryota;Eukaryota_X;Phaeophyceae;Tilopteridales;Phyllariaceae;Saccorhiza;Saccorhiza_polyschides	94.4	862	45	1	1	859	1	1229	-1	0
OTU_00036	BX294146|Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula_baltica	82.3	541	93	1	1	816	1	541	-1	0
OTU_00044	CP000951|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Picosynechococcus;Picosynechococcus_sp_PCC_7002	82.3	480	85	0	1	859	1	480	-1	0
OTU_00046	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	86.0	816	114	0	1	816	1	1188	-1	0
OTU_00045	GQ231542|Eukaryota;NA;Pelagophyceae;Pelagomonadales;NA;Aureoumbra;Aureoumbra_lagunensis	82.8	862	148	0	1	862	1	1226	-1	0
OTU_00052	BX294146|Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula_baltica	85.4	541	72	5	1	815	1	541	-1	0
OTU_00055	CP010327|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides_sp_A21	81.7	815	149	0	1	815	1	1188	-1	0
OTU_00057	PBU09444|Plectonema	84.0	670	107	0	1	861	1	706	-1	0
OTU_00060	OY829375|Bacteria;Bacteroidota;Cytophagia;Cytophagales;Reichenbachiellaceae;Ekhidna;Ekhidna_sp	82.1	819	144	1	1	816	1	1188	-1	0
OTU_00061	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	87.4	807	102	0	1	807	1	1188	-1	0
OTU_00068	KC411861|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	96.6	855	24	3	1	851	1	883	-1	0
OTU_00070	CP004349|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter_sp_MED152	85.7	538	76	1	1	817	1	538	-1	0
OTU_00073	CP003147|Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Stappiaceae;Pseudovibrio;Pseudovibrio_sp_FOBEG1	81.6	544	97	2	1	822	1	541	-1	0
OTU_00076	MN322694|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_intestinalis	96.5	855	24	1	1	858	1	849	-1	0
OTU_00079	CP011367|Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_versutus	80.2	820	162	0	1	820	1	1191	-1	0
OTU_00080	SpolyschidesMcontig9692766826440|Eukaryota;Eukaryota_X;Phaeophyceae;Tilopteridales;Phyllariaceae;Saccorhiza;Saccorhiza_polyschides	94.1	862	47	2	1	858	1	1229	-1	0
OTU_00082	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	86.2	818	113	0	1	818	1	1188	-1	0
OTU_00083	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	88.4	864	96	1	1	864	1	1230	-1	0
OTU_00087	CP000282|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus;Saccharophagus_degradans	81.4	553	94	1	1	864	1	544	-1	0
OTU_00094	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	93.7	862	28	4	1	836	1	1225	-1	0
OTU_00098	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.4	863	16	5	1	849	1	1225	-1	0
OTU_00103	CP003549|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Rivulariaceae;Rivularia;Rivularia_sp_PCC_7116	93.1	480	33	0	1	861	1	480	-1	0
OTU_00108	MF631196|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Desmonostoc;Desmonostoc_persicum	80.2	767	146	1	1	855	1	794	-1	0
OTU_00109	CP115446|Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter;Aurantiacibacter_sp_MUD61	87.2	822	105	0	1	822	1	1195	-1	0
OTU_00112	MK995252|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Aliinostoc;Aliinostoc_sp._SA35	81.0	751	143	0	1	857	1	754	-1	0
OTU_00111	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.0	818	123	0	1	818	1	1188	-1	0
OTU_00117	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.6	819	115	1	1	816	1	1188	-1	0
OTU_00122	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	862	19	4	1	851	1	1225	-1	0
OTU_00123	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.8	819	116	0	1	819	1	1188	-1	0
OTU_00124	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	84.8	809	120	2	1	807	1	1188	-1	0
OTU_00128	MN322694|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_intestinalis	96.4	852	19	3	1	846	1	849	-1	0
OTU_00133	CP002018|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium;Ketogulonicigenium_vulgare	80.6	541	105	0	1	822	1	541	-1	0
OTU_00134	AP014815|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Geminocystis;Geminocystis_sp_NIES3708	80.2	858	170	0	1	858	1	1230	-1	0
OTU_00138	AP014800|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodovulum;Rhodovulum_sulfidophilum	80.2	820	161	1	1	819	1	1176	-1	0
OTU_00139	AP014815|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Geminocystis;Geminocystis_sp_NIES3708	80.1	858	171	0	1	858	1	1230	-1	0
OTU_00141	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.6	859	4	2	1	834	1	1225	-1	0
OTU_00142	PBU09444|Plectonema	82.1	670	120	0	1	861	1	706	-1	0
OTU_00145	MK995252|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Aliinostoc;Aliinostoc_sp._SA35	80.0	751	142	3	1	851	1	754	-1	0
OTU_00147	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	89.9	851	60	13	1	828	1	1225	-1	0
OTU_00148	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	862	1	1	1	836	1	1225	-1	0
OTU_00150	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.5	865	21	6	1	850	1	1225	-1	0
OTU_00149	Clineariscontig1521141010187|Eukaryota;Eukaryota_X;Phaeophyceae;Ectocarpales;Chordariaceae;Chordaria;Chordaria_linearis	95.8	859	36	0	1	859	1	1224	-1	0
OTU_00152	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	87.0	807	103	1	1	805	1	1188	-1	0
OTU_00161	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.7	863	24	5	1	851	1	1225	-1	0
OTU_00164	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	859	13	3	1	842	1	1225	-1	0
OTU_00168	PBU09444|Plectonema	83.6	670	110	0	1	859	1	706	-1	0
OTU_00169	NC_066077|Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;Pleurosigma_intermedium	86.6	859	115	0	1	859	1	1228	-1	0
OTU_00176	CP000951|Bacteria;Cyanobacteriota;Cyanophyceae;Chroococcales;Geminocystaceae;Picosynechococcus;Picosynechococcus_sp_PCC_7002	83.1	480	77	2	1	853	1	480	-1	0
OTU_00177	CP011477|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae;Spongiibacter;Spongiibacter_sp_IMCC21906	81.3	855	160	0	1	855	1	1224	-1	0
OTU_00180	AF038004|Eukaryota;Eukaryota_X;Xanthophyceae;Tribonematales;Tribonemataceae;Tribonema;Tribonema_marinum	91.3	853	74	0	1	853	1	1104	-1	0
OTU_00181	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	92.2	885	35	12	1	853	1	1225	-1	0
OTU_00182	MN322694|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_intestinalis	97.1	849	22	2	1	846	1	849	-1	0
OTU_00186	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.6	859	14	4	1	845	1	1225	-1	0
OTU_00187	CP020038|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Agarilytica;Agarilytica_rhodophyticola	96.5	856	28	2	1	855	1	868	-1	0
OTU_00188	CP020038|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Agarilytica;Agarilytica_rhodophyticola	81.1	852	154	2	1	845	1	868	-1	0
OTU_00192	MT383642|Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_apiculata	86.1	864	113	5	1	859	1	1228	-1	0
OTU_00195	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.3	859	15	6	1	842	1	1225	-1	0
OTU_00194	FO203363|Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Marinobacteraceae;Marinobacter;Marinobacter_nauticus	82.4	544	96	0	1	855	1	544	-1	0
OTU_00200	PBU09444|Plectonema	84.9	670	101	0	1	859	1	706	-1	0
OTU_00202	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	861	17	3	1	850	1	1225	-1	0
OTU_00203	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	857	16	4	1	848	1	1225	-1	0
OTU_00204	CP000489|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus_denitrificans	80.2	541	104	2	1	817	1	541	-1	0
OTU_00209	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.5	913	25	6	1	901	1	1225	-1	0
OTU_00213	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	96.4	856	23	4	1	852	1	1222	-1	0
OTU_00216	CP006718|Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio_alginolyticus	97.2	535	4	1	1	805	1	535	-1	0
OTU_00217	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	92.3	858	64	1	1	856	1	1230	-1	0
OTU_00220	CP000158|Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae;Hyphomonas;Hyphomonas_neptunium	81.0	541	100	2	1	815	1	541	-1	0
OTU_00225	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.7	860	24	2	1	857	1	1225	-1	0
OTU_00226	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	859	13	3	1	846	1	1225	-1	0
OTU_00228	CP000282|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Saccharophagus;Saccharophagus_degradans	83.8	544	88	0	1	853	1	544	-1	0
OTU_00229	U09443|Bacteria;Cyanobacteriota;Cyanophyceae;Leptolyngbyales;Leptolyngbyaceae;Leptolyngbya;Leptolyngbya_sp_PCC_7375	81.8	143	26	0	1	425	1	387	-1	0
OTU_00238	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	859	18	3	1	851	1	1225	-1	0
OTU_00244	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	867	15	3	1	863	1	1225	-1	0
OTU_00245	CP022530|Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae;Bacterioplanes;Bacterioplanes_sanyensis	80.5	435	83	2	1	434	1	1224	-1	0
OTU_00248	MK995252|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Aliinostoc;Aliinostoc_sp._SA35	80.2	751	145	2	1	860	1	754	-1	0
OTU_00249	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.8	860	9	5	1	834	1	1225	-1	0
OTU_00254	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	91.7	858	66	3	1	854	1	1230	-1	0
OTU_00253	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.0	908	30	3	1	904	1	1225	-1	0
OTU_00259	CP011412|Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_X;Gammaproteobacteria_XX;Sedimenticola;Sedimenticola_thiotaurini	80.3	826	159	2	1	826	1	1191	-1	0
OTU_00261	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.8	862	17	4	1	851	1	1225	-1	0
OTU_00263	CP011098|Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia;Mannheimia_haemolytica	83.0	817	128	4	1	809	1	1185	-1	0
OTU_00264	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.3	862	15	6	1	848	1	1225	-1	0
OTU_00265	CP011367|Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Thioalkalivibrio;Thioalkalivibrio_versutus	80.0	821	164	0	1	821	1	1191	-1	0
OTU_00268	BX294146|Bacteria;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rhodopirellula;Rhodopirellula_baltica	83.8	542	87	1	1	820	1	541	-1	0
OTU_00266	MT383642|Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Tryblionella;Tryblionella_apiculata	87.8	859	103	2	1	857	1	1228	-1	0
OTU_00267	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.8	865	21	3	1	861	1	1225	-1	0
OTU_00272	CP011098|Bacteria;Pseudomonadota;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Mannheimia;Mannheimia_haemolytica	83.9	814	131	0	1	814	1	1185	-1	0
OTU_00275	AP014800|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Rhodovulum;Rhodovulum_sulfidophilum	80.1	819	163	0	1	819	1	1176	-1	0
OTU_00276	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	859	11	3	1	840	1	1225	-1	0
OTU_00279	AJ249258|Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_translucida	83.2	819	129	5	1	818	1	1180	-1	0
OTU_00280	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	93.8	861	27	6	1	837	1	1225	-1	0
OTU_00282	CP004349|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter_sp_MED152	83.8	538	86	1	1	816	1	538	-1	0
OTU_00284	MZ158703|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_intestinalis	82.9	855	141	2	1	850	1	1222	-1	0
OTU_00291	AJ249258|Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae;Pseudoalteromonas;Pseudoalteromonas_translucida	82.7	814	130	4	1	806	1	1180	-1	0
OTU_00296	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	80.4	864	137	2	1	834	1	1225	-1	0
OTU_00305	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	866	17	5	1	863	1	1225	-1	0
OTU_00311	CP011301|Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia_cepacia	80.4	822	161	0	1	822	1	1191	-1	0
OTU_00312	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	85.6	807	102	2	1	793	1	1188	-1	0
OTU_00315	CP115446|Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Aurantiacibacter;Aurantiacibacter_sp_MUD61	86.7	820	109	0	1	820	1	1195	-1	0
OTU_00316	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	860	9	5	1	844	1	1225	-1	0
OTU_00321	PBU09444|Plectonema	82.8	673	112	2	1	861	1	706	-1	0
OTU_00325	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.0	882	20	6	1	869	1	1225	-1	0
OTU_00327	MT078949|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_sp._A_MD-2021	98.6	851	5	3	1	847	1	863	-1	0
OTU_00328	KU362236|Eukaryota;Eukaryota_X;Pelagophyceae;Pelagophyceae_X;Pelagophyceae_XX;Pelagophyceae_XXX;uncultured_Pelagophyceae	93.1	407	28	0	1	861	1	407	-1	0
OTU_00333	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	92.9	862	18	3	1	819	1	1225	-1	0
OTU_00336	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	862	21	4	1	853	1	1225	-1	0
OTU_00337	SpolyschidesMcontig9692766826440|Eukaryota;Eukaryota_X;Phaeophyceae;Tilopteridales;Phyllariaceae;Saccorhiza;Saccorhiza_polyschides	94.2	862	45	2	1	857	1	1229	-1	0
OTU_00339	CP004349|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter_sp_MED152	87.5	538	67	0	1	811	1	538	-1	0
OTU_00342	MF631196|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Desmonostoc;Desmonostoc_persicum	80.6	769	144	2	1	858	1	794	-1	0
OTU_00351	CP000377|Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ruegeria;Ruegeria_sp_TM1040	80.6	541	101	1	1	816	1	541	-1	0
OTU_00353	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	859	13	4	1	845	1	1225	-1	0
OTU_00355	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	89.1	863	86	3	1	859	1	1230	-1	0
OTU_00359	NC_066077|Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;Pleurosigma_intermedium	87.2	859	103	1	1	852	1	1228	-1	0
OTU_00361	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.5	880	30	1	1	880	1	1225	-1	0
OTU_00363	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.4	859	10	7	1	838	1	1225	-1	0
OTU_00365	FP476056|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Zobellia;Zobellia_galactanivorans	81.1	816	142	2	1	806	1	1188	-1	0
OTU_00364	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.9	859	23	3	1	855	1	1225	-1	0
OTU_00367	Clineariscontig1521141010187|Eukaryota;Eukaryota_X;Phaeophyceae;Ectocarpales;Chordariaceae;Chordaria;Chordaria_linearis	93.5	859	54	2	1	857	1	1224	-1	0
OTU_00368	CP002825|Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Lacinutrix;Lacinutrix_sp_5H374	87.0	538	67	1	1	816	1	538	-1	0
OTU_00369	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	92.0	850	65	3	1	848	1	1222	-1	0
OTU_00371	CP020038|Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Agarilytica;Agarilytica_rhodophyticola	98.7	853	11	0	1	853	1	868	-1	0
OTU_00381	CP123991|Bacteria;Cyanobacteriota;Cyanobacteriota_X;Cyanobacteriota_XX;Cyanobacteriota_XXX;Cyanobacteriota_XXXX;cyanobacterium_endosymbiont_of_Epithemia_clementina_EcSB	92.5	858	63	1	1	857	1	1230	-1	0
OTU_00384	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	93.6	853	38	8	1	839	1	1222	-1	0
OTU_00385	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.3	862	14	8	1	844	1	1225	-1	0
OTU_00390	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	94.6	864	7	4	1	826	1	1225	-1	0
OTU_00391	AY454403|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Kornmanniaceae;Percursaria;Percursaria_percursa	94.4	821	39	5	1	849	1	867	-1	0
OTU_00392	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	95.5	863	19	10	1	847	1	1225	-1	0
OTU_00396	MK995251|Bacteria;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Pseudoaliinostoc;Pseudoaliinostoc_constrictum	80.2	667	132	0	1	857	1	667	-1	0
OTU_00397	KX595275|Eukaryota;Chlorophyta;Ulvophyceae;Ulvales;Ulvaceae;Ulva;Ulva_compressa	96.1	856	29	3	1	854	1	1222	-1	0
OTU_00401	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	96.2	859	14	8	1	840	1	1225	-1	0
OTU_00402	KU892652|Eukaryota;Rhodophyta;Florideophyceae;Gigartinales;Solieriaceae;Kappaphycus;Kappaphycus_alvarezii	97.0	864	18	3	1	861	1	1225	-1	0
